rating,date,context,context_cleaned,text_len,word_count,rating_group,is_positive,year,month,day,weekday,weekday_num,year_month,text_has_emoji,text_has_url,top_keywords,tfidf_vector_1,tfidf_vector_2,tfidf_vector_3,tfidf_vector_4,tfidf_vector_5,tfidf_vector_6,tfidf_vector_7,tfidf_vector_8,tfidf_vector_9,tfidf_vector_10,tfidf_vector_11,tfidf_vector_12,tfidf_vector_13,tfidf_vector_14,tfidf_vector_15,tfidf_vector_16,tfidf_vector_17,tfidf_vector_18,tfidf_vector_19,tfidf_vector_20
5.0,2019-08-22,"Aibao is more fun than Lotte World. It's larger, has more attractions, and is very well-designed. There are many clean restrooms, although some rides don't open until 1 PM. There's also a wide variety of merchandise. The two girls had a great time. The Chinese fast food was just average, and the prices were similar to those at Beijing Happy Valley. It's definitely worth a visit.","Aibao is more fun than Lotte World. It's larger, has more attractions, and is very well-designed. There are many clean restrooms, although some rides don't open until 1 PM. There's also a wide variety of merchandise. The two girls had a great time. The Chinese fast food was just average, and the prices were similar to those at Beijing Happy Valley. It's definitely worth a visit.",381,66,높음(4-5),1,2019,8,22,Thursday,3,2019-08,0,0,"worth visit, food, world, don, attractions",0.4178300752822473,-0.138916766333996,-0.19821912599483155,-0.18501050678397177,-0.052473248339969865,0.09516501298215173,-0.04360687799730505,0.23937007480138314,0.07054670356403364,-0.209853567368225,0.050131689970013264,0.11559065076313922,-0.3060114284266551,-0.025836813532002043,0.07210684642375663,-0.0816561505302439,-0.07682607018724942,0.012561384421302635,-0.07877336999213955,-0.07923495727598272
5.0,2025-01-22,"I went to see the Aibo family and the Tiger family, great!","I went to see the Aibo family and the Tiger family, great!",58,12,높음(4-5),1,2025,1,22,Wednesday,2,2025-01,0,0,"family, went, great",0.22893897363130483,0.1548698888509098,-0.16774633439349546,-0.04744316884471959,0.3405764577531379,-0.02086297124313838,-0.1616148643212649,0.10540716116188627,-0.1988228843277515,0.34376580638228693,-0.18852187631550513,0.06526155301521538,-0.04310859295451973,0.05254431795398196,0.13797271393940017,0.00437071053741894,0.02206550651388681,0.07596415862709065,-0.0926191724537047,0.0451050826837501
5.0,2023-10-04,Highly recommended place to go. Love it. We enjoyed ourselves very much. Will visit again.,Highly recommended place to go. Love it. We enjoyed ourselves very much. Will visit again.,90,15,높음(4-5),1,2023,10,4,Wednesday,2,2023-10,0,0,"highly, recommended, love, visit, place",0.18029719880242778,-0.1320835126929713,-0.17081731991637933,-0.09747265893249206,0.036988449477963856,0.0723129762054429,0.05493041291646983,0.19369349451978488,0.02095789825918429,-0.06717472937617787,0.11697594746391203,-0.08952563830191437,0.18101869348326052,-0.0189456347653085,-0.012746993207396464,0.07491211468246625,-0.30314832070149456,-0.08206260292658135,0.13232976142216177,-0.15350348970983407
5.0,2023-12-29,"Tickets are issued quickly, and no reservation is required to enter the park by scanning the QR code. There are fewer people watching pandas on weekday afternoons. In addition to pandas, there are other animals, such as Capybara.","Tickets are issued quickly, and no reservation is required to enter the park by scanning the QR code. There are fewer people watching pandas on weekday afternoons. In addition to pandas, there are other animals, such as Capybara.",229,38,높음(4-5),1,2023,12,29,Friday,4,2023-12,0,0,"pandas, enter park, enter, qr, qr code",0.2530635310287897,0.2924201825611965,0.20849498265237837,0.0922900678109212,-0.1166809318343757,-0.31764609123434195,-0.06515416785955212,0.18302071575189166,0.028845079995761476,-0.05778279602656755,0.19100126109203655,0.1262542087724521,0.07903135263833264,-0.13291612188135746,-0.22169075305966848,-0.05489313770189293,0.0022963617055960055,-0.061460001434063626,0.27427224158761127,-0.08216932644041532
5.0,2022-04-13,"Everland, located in Yongin, Gyeonggi Province, is a comprehensive amusement park. My child visited it during a holiday trip to Korea. It had many rides and the shows were quite good, but it was very crowded.","Everland, located in Yongin, Gyeonggi Province, is a comprehensive amusement park. My child visited it during a holiday trip to Korea. It had many rides and the shows were quite good, but it was very crowded.",208,36,높음(4-5),1,2022,4,13,Wednesday,2,2022-04,0,0,"quite, trip, amusement park, korea, amusement",0.4785366215121632,-0.22618757903054132,0.33833584725573246,0.22442173605121998,0.17481311392197707,0.12653176680948947,0.11307427242858761,-0.10206724249870577,0.12886437891006378,-0.042534295216781856,0.04865256234383379,-0.20982906905343565,-0.018617874465281518,0.16747266760249127,0.150447457573228,-0.09510275127672954,0.007645381144253556,-0.08158444858572753,-0.11609071319703768,-0.050329621557846156
5.0,2019-10-27,"It's at least twice as good as Chimelong Park in China. China's independent amusement park brands still need to be strengthened. It has rides and thrill rides, as well as a lot of games for babies. I heard there's a zoo inside, but we didn't see it.","It's at least twice as good as Chimelong Park in China. China's independent amusement park brands still need to be strengthened. It has rides and thrill rides, as well as a lot of games for babies. I heard there's a zoo inside, but we didn't see it.",249,47,높음(4-5),1,2019,10,27,Sunday,6,2019-10,0,0,"rides, park, didn, need, lot",0.4267583086938585,-0.21082364341069557,0.39953498069415316,0.14912864950633428,0.034044049322350604,0.06396875364342278,-0.18920367825207463,-0.009284314801835964,-0.03584257736763057,0.051846309920911805,0.20217688502955597,-0.2605235601513109,-0.16668978597144848,0.03488682272187719,-0.00936505250750776,-0.03868888943899322,0.034290476532864204,-0.028263167889515307,-0.1747932556636868,0.13665531370713727
5.0,2025-12-23,"Everland is my MUST visit place whenever I travel to Seoul Korea, especially to see the panda Bao Family at Panda World as I am the panda lover!","Everland is my MUST visit place whenever I travel to Seoul Korea, especially to see the panda Bao Family at Panda World as I am the panda lover!",144,28,높음(4-5),1,2025,12,23,Tuesday,1,2025-12,0,0,"panda, especially, bao family, world, bao",0.29689159603137927,0.09153481200580231,-0.2384039806274503,-0.0529513965130554,0.4661844796797796,-0.00979191971023033,-0.0038815886142036585,-0.010374670512759452,0.059562526289779504,-0.02609234961299601,-0.0809169477890398,0.05862184764095893,0.11052775975380864,-0.0016146826929882199,-0.10631961549256992,0.015053051565859918,-0.18111010154371315,-0.1929946199600843,0.1495043463545461,-0.09929287903708016
5.0,2024-08-28,"This platform only to purchase ticket. Next need to use ‘everland apps’. Recommended to spend whole day till it closed! Can bring own food as well. Line up for the rides superrrr tiring 🤧 and bloody long, takes me around 1.5 hour for the famous rides. It is advisable to plan accordingly and pls avoid weekend, public holiday, korean school holiday. Even weekday also packed and need to wait quiet some time","This platform only to purchase ticket. Next need to use ‘everland apps’. Recommended to spend whole day till it closed! Can bring own food as well. Line up for the rides superrrr tiring 🤧 and bloody long, takes me around 1.5 hour for the famous rides. It is advisable to plan accordingly and pls avoid weekend, public holiday, korean school holiday. Even weekday also packed and need to wait quiet some time",407,72,높음(4-5),1,2024,8,28,Wednesday,2,2024-08,0,0,"need, rides, recommended, food, long",0.33433783918005355,0.028285567159123903,-0.013044310646059085,-0.045009108466684634,-0.045612385895836945,-0.08829694629813713,0.05880821474000006,-0.08994954484065056,-0.1829661388652663,-0.11448426192826318,0.0927052868927914,-0.27111593012755403,-0.3006423906301605,-0.0039188866944144226,0.004526447364949318,-0.04497352921669411,0.02948529287577571,0.10429840809227918,0.04466344403015575,0.10106393662407502
5.0,2024-08-06,"Where there is love, it is worth going!","Where there is love, it is worth going!",39,8,높음(4-5),1,2024,8,6,Tuesday,1,2024-08,0,0,"going, love, worth",0.1245716595914789,-0.046093805118863226,-0.12002891430804409,-0.1261069558837926,-0.022658287323019385,0.045590863544329216,-0.07316610057443429,0.13949477831846713,0.10233622571987509,-0.17374450187187473,0.08447732264988607,0.10549499595534659,-0.16351763539525282,-0.09766035835979145,0.12014903000048831,0.09359251862604068,0.10094950781174442,-0.08284196040890802,-0.021613410084437134,-0.07116421556100824
5.0,2025-03-29,The price is really good👍,The price is really good👍,25,5,높음(4-5),1,2025,3,29,Saturday,5,2025-03,1,0,"price, really, good",0.17235886720584986,-0.07528810094966783,-0.11594072788719935,0.46158063762225776,-0.07635344508741451,0.03446978335175061,-0.07879280130092751,-0.010411914992226094,0.04571439333753719,-0.027949848186423647,-0.04711834422366506,-0.056880127592445894,0.049416569873951786,0.0021858553188680383,0.08417814727190932,0.0691685844137921,0.06115970450681098,0.0987023963520564,0.08158843549824071,-0.01245683090607821
5.0,2024-06-14,Come to see the Pokémon family. The queue is fast. The two little ones are very cute. Sanrio Land is very beautiful and a great place for taking photos.,Come to see the Pokémon family. The queue is fast. The two little ones are very cute. Sanrio Land is very beautiful and a great place for taking photos.,152,29,높음(4-5),1,2024,6,14,Friday,4,2024-06,0,0,"come, taking, queue, cute, beautiful",0.25791116387227203,0.012011364768693253,-0.1601987504872795,0.0008313490845176647,0.12203167169663454,-0.0019539394193463996,-0.06534753182055884,0.1762557701384677,-0.158160311015266,0.2545930508486767,-0.06568806535430625,0.1426527448339423,0.039119592287998134,0.036052319611042674,0.07527906745071018,-0.01758225438848756,-0.006989361032061744,0.010341706290023043,0.17790049090724222,0.0008880036188085153
5.0,2025-04-14,"Staying in Hongdae, the pick-up and drop-off point is very close to the hotel. The one-way trip takes just over an hour, which is more convenient than taking the subway and then changing to the bus. However, the time is fixed, so it is not suitable for people who want to leave the park early or late.","Staying in Hongdae, the pick-up and drop-off point is very close to the hotel. The one-way trip takes just over an hour, which is more convenient than taking the subway and then changing to the bus. However, the time is fixed, so it is not suitable for people who want to leave the park early or late.",301,57,높음(4-5),1,2025,4,14,Monday,0,2025-04,0,0,"taking, want, suitable, trip, just",0.34215040031990446,0.31058398835947953,0.030857975521293605,-0.052569312695875225,-0.1546136320838959,0.2958141493236653,-0.02716249732100843,-0.18186885336070127,-0.01507020231997502,0.009212744101759221,0.039874393689687655,-0.02288480983791804,0.13398670825928216,0.07146358066918197,-0.03800350411738859,0.0156721061619833,-0.060101544684821706,0.12700942986406474,0.020463183775023496,-0.16082545835188766
5.0,2023-02-28,"It's always crowded, but it's nice because there are a variety of rides. It's a must-visit place for churros.","It's always crowded, but it's nice because there are a variety of rides. It's a must-visit place for churros.",109,19,높음(4-5),1,2023,2,28,Tuesday,1,2023-02,0,0,"nice, visit, place, rides",0.277443202319721,-0.22157696817947595,-0.1810143073416004,-0.10859668234604934,0.1277464566051637,0.07189889321915237,-0.07652664335462672,0.30825050216097793,-0.20742871324307197,-0.11361489206251588,0.32789596341968524,-0.28557090690958264,0.23516014743101318,-0.13545261963856278,-0.17304907179607515,-0.033779115938388504,-0.2254239171960369,-0.01883934471850301,-0.1742670283360914,0.05376007026425516
5.0,2023-04-05,"If you go on a weekday afternoon, you'll still have plenty of time to spare :)
There's plenty of reason to wait for the T Express!","If you go on a weekday afternoon, you'll still have plenty of time to spare :) There's plenty of reason to wait for the T Express!",130,26,높음(4-5),1,2023,4,5,Wednesday,2,2023-04,0,0,time,0.18465126850020042,0.19283390355002533,-0.13966306360963684,0.008049797391145965,-0.05163593098592007,0.16719774346245556,-0.013140093554569764,-0.24856644133687417,0.005685298583810001,-0.11877148084689024,0.027904104212621163,-0.03731341148264224,-0.33000510622863877,0.13953973148053644,-0.1517950527742852,-0.38156470081739224,-0.32098929073534793,0.23789203514309123,-0.024250579108779383,-0.010112798895097483
5.0,2023-07-29,"A happy day trip to Everland, and a chance to visit the Ever family again.","A happy day trip to Everland, and a chance to visit the Ever family again.",74,15,높음(4-5),1,2023,7,29,Saturday,5,2023-07,0,0,"trip, visit, family, day, everland",0.36069460682704135,0.09865568159279446,-0.22376228581456478,-0.1605268926029484,0.34969405636339,0.056919992915836076,0.18020834380114356,0.06015113293359432,-0.007445742436181928,-0.11490819192950799,-0.04847273103098765,-0.1745488006169215,0.15629959990262035,0.11651953023353147,0.05406037263680536,0.09912966185830704,0.10370692302431671,0.08335570739187259,-0.00012524316532674538,0.057670372914667735
5.0,2023-05-25,Theme park was huge and many rides are available. Good to go during spring :),Theme park was huge and many rides are available. Good to go during spring :),77,15,높음(4-5),1,2023,5,25,Thursday,3,2023-05,0,0,"theme park, theme, good, rides, park",0.3474949926584294,-0.28039388935941517,0.278300366493404,0.3163012594788924,0.10595609878106764,0.034297866506669786,0.022865800570650064,-0.0846032309279712,-0.153074243573098,-0.07615899283170623,-0.0765220764119214,-0.015786206226531634,-0.08463147991904851,-0.4562584585641013,-0.002267861145602197,0.24206546651637398,-0.031013044290052645,0.1588845340280991,-0.19982280477654454,0.037517571232435834
5.0,2019-09-27,There are rides suitable for both adults and children. The park is large but doesn't feel crowded. Dining is also convenient. The wooden roller coaster is super thrilling!,There are rides suitable for both adults and children. The park is large but doesn't feel crowded. Dining is also convenient. The wooden roller coaster is super thrilling!,171,28,높음(4-5),1,2019,9,27,Friday,4,2019-09,0,0,"thrilling, super, large, wooden roller, wooden",0.3200687057354713,-0.087337701544443,0.07594748927643047,-0.14189807928762174,-0.24000145120335992,-0.12844375173681674,-0.37709245169150024,-0.20797676353638103,-0.17496712807386855,-0.10579531908104382,-0.2997535213281151,0.03624190838120493,0.19284565567794304,0.018759451404865554,-0.06030602320913056,0.031982589744358664,0.01331899892884575,-0.14764471114697295,-0.18483905349734997,-0.14085846620371106
5.0,2025-10-11,"Highly recommended, I personally feel it's more fun than Disney and Universal Center","Highly recommended, I personally feel it's more fun than Disney and Universal Center",84,13,높음(4-5),1,2025,10,11,Saturday,5,2025-10,0,0,"highly, recommended, fun",0.1508838516402634,-0.14793547669590656,-0.14300548113403147,-0.08140288643393985,-0.20852957380293818,-0.03924636314254101,0.1535648797460901,0.05968534237740893,0.2757577760459061,0.22554621358882276,-0.04474663658563022,-0.06392047645281541,0.0033721976961540046,-0.04038719455704855,-0.01622185995666264,0.05858316967296127,-0.17291492896184218,0.01122515420597069,0.09334849753832751,-0.05460777773291392
5.0,2023-01-27,"There are so many food options inside, including street food stalls. There's a row of restaurants right under the roller coaster; the prices aren't great, but the food is pretty good.","There are so many food options inside, including street food stalls. There's a row of restaurants right under the roller coaster; the prices aren't great, but the food is pretty good.",183,31,높음(4-5),1,2023,1,27,Friday,4,2023-01,0,0,"food, coaster, roller coaster, roller, good",0.19504879807599593,-0.08243031625733312,-0.04736550348369734,0.2123504909603898,-0.08907118129272223,-0.01656161698436503,-0.2153767966707984,-0.053697111379600544,-0.08517236662983757,-0.05241862622199841,-0.2721292127767846,0.12432052869433413,-0.043849206930113745,-0.013208464012633175,0.05822976680624662,-0.07124551578276826,0.028241611319354206,-0.11703979097935535,-0.005693797644687664,0.1034908585842424
5.0,2025-12-25,"Definitely it's a must go attraction when you are visiting Seoul. Just an hour away, and you will be fascinated by a fairytale world! Highly recommend to all!","Definitely it's a must go attraction when you are visiting Seoul. Just an hour away, and you will be fascinated by a fairytale world! Highly recommend to all!",158,28,높음(4-5),1,2025,12,25,Thursday,3,2025-12,0,0,"highly, recommend, world, seoul, just",0.18068537994552525,-0.01584451930622675,-0.055559377175591826,-0.0916234992140999,-0.01773809124458072,0.07296251637661386,0.06055963790142331,0.02983515276661097,0.086478761965331,-0.074957818035849,-0.02764075161534505,0.09467487810729135,-0.2015531090113832,-0.03230369391414511,0.005531238328353697,0.0841243235298995,-0.24954721078493927,0.0220560433701308,0.26215638084991316,-0.06774276721923851
4.0,2025-11-03,"The staff at the ticket checkpoint at the entrance of the scenic area were very patient and kind. When I bought the wrong ticket, she helped me contact the manager for a refund and exchange, and it was resolved quickly. Purchasing tickets through the official partnership between Ctrip and Aibao is very convenient, and there's no need to worry about after-sales service.

First, regarding transportation, it is indeed a bit far from Seoul. Although the direct bus takes 40-50 minutes, it's very convenient, but you'll almost fall asleep on the way, especially on the return trip. Buses at night are notoriously difficult to catch, with long queues. During peak season, I recommend taking the subway back, as the connecting trains are much less crowded.

Second, there are many co-branded merchandise events, but many items are not available on-site. Every store says they don't have them, so it's a shame that they might not be available on-site. I hope they manage their inventory better and prevent scalpers from buying everything, leaving tourists who only need one or two items unable to purchase them. The tax refund for foreign visitors is located at the shop near the very end of the main entrance.

The zoo's animal species and numbers aren't particularly large, but they are well-managed. Some areas are indeed quite small; the orangutan or chimpanzee enclosure felt a bit cramped. The pandas were well cared for, but there were long queues. Near closing time, a Korean woman cut in line, which was a bit annoying; other Korean women reminded her, but she wouldn't listen.

The amusement park generally didn't have long queues, so those who enjoy the rides could ride them multiple times. The sunsets in the mountains are particularly beautiful, and there's supposedly a fireworks show; you could check it out, but don't miss the last bus.","The staff at the ticket checkpoint at the entrance of the scenic area were very patient and kind. When I bought the wrong ticket, she helped me contact the manager for a refund and exchange, and it was resolved quickly. Purchasing tickets through the official partnership between Ctrip and Aibao is very convenient, and there's no need to worry about after-sales service. First, regarding transportation, it is indeed a bit far from Seoul. Although the direct bus takes 40-50 minutes, it's very convenient, but you'll almost fall asleep on the way, especially on the return trip. Buses at night are notoriously difficult to catch, with long queues. During peak season, I recommend taking the subway back, as the connecting trains are much less crowded. Second, there are many co-branded merchandise events, but many items are not available on-site. Every store says they don't have them, so it's a shame that they might not be available on-site. I hope they manage their inventory better and prevent scalpers from buying everything, leaving tourists who only need one or two items unable to purchase them. The tax refund for foreign visitors is located at the shop near the very end of the main entrance. The zoo's animal species and numbers aren't particularly large, but they are well-managed. Some areas are indeed quite small; the orangutan or chimpanzee enclosure felt a bit cramped. The pandas were well cared for, but there were long queues. Near closing time, a Korean woman cut in line, which was a bit annoying; other Korean women reminded her, but she wouldn't listen. The amusement park generally didn't have long queues, so those who enjoy the rides could ride them multiple times. The sunsets in the mountains are particularly beautiful, and there's supposedly a fireworks show; you could check it out, but don't miss the last bus.",1845,307,높음(4-5),1,2025,11,3,Monday,0,2025-11,0,0,"bit, long, entrance, need, don",0.4163610920266683,0.20518783019034048,0.13857373969619283,-0.07731489276388666,-0.15485621812436104,0.20447590462264786,-0.08107765873498339,-0.059511194903208636,0.006561126219526562,-0.015632975975505756,0.011861422827135861,-0.0965979604335263,-0.19946582493198634,0.028900049524182517,0.015354661698174744,0.021483980402291034,-0.03561297574974749,0.016992263956534717,0.06414875964191616,-0.05826039454348093
3.0,2025-04-10,"It's a huge park!! However, many rides, including the roller coaster, were closed during winter—especially when it was snowing. Even the food stalls weren't open. The ground was quite slippery. I did quite enjoy the safari though. You definitely can't finish all the rides in one day—you'd need at least two days.","It's a huge park!! However, many rides, including the roller coaster, were closed during winter—especially when it was snowing. Even the food stalls weren't open. The ground was quite slippery. I did quite enjoy the safari though. You definitely can't finish all the rides in one day—you'd need at least two days.",313,52,보통(3),0,2025,4,10,Thursday,3,2025-04,0,0,"quite, rides, safari, winter, especially",0.3424742488502697,-0.13347081201212221,0.050639511969733104,-0.09070233442180378,-0.12866040530371645,-0.06720941564028943,-0.19613622327092275,-0.0668015769423964,-0.16350502542575993,-0.11350191343764122,-0.10442994696657534,-0.12421503304069138,-0.18699394281250345,-0.13363850224029883,0.11186211131988703,0.034664961824840614,-0.014508164383125318,-0.1385903900513351,-0.01762841524957437,0.04847656397429184
4.0,2024-12-02,Bought the Everland ticket with transport and the coach came on time on both ways.  Entry is a breeze as I just need to show the QR code at the entrance. Everland is huge so planning is needed if you intend to play all the popular ride. Do remember to download the app so that you can book the shows.,Bought the Everland ticket with transport and the coach came on time on both ways. Entry is a breeze as I just need to show the QR code at the entrance. Everland is huge so planning is needed if you intend to play all the popular ride. Do remember to download the app so that you can book the shows.,299,60,높음(4-5),1,2024,12,2,Monday,0,2024-12,0,0,"everland, entrance, app, need, qr",0.3488684162494462,0.3302230473064947,0.02463638424185177,0.06310661083220312,-0.1011451820131923,-0.3081710429942742,0.20837291976848768,-0.012967870987036669,-0.0973447350678055,-0.23780936675791312,0.027206931028203447,-0.10216620115127299,-0.15709591827836636,0.11001740595201624,-0.1876662251998476,-0.10854005414854082,-0.04362352073980851,0.11103574244145045,-0.040205841694477176,0.04237115477696805
4.0,2024-09-11,"After seeing the pandas, I arrived at the shopping spot and avoided a male cashier. I encountered him twice a year. He scanned more items every time he checked in. If there were 15 items, it would become 17 items when checking out! The second time, this Korean guy scanned an extra 490 million won Fubao. Even though it was so big, he scanned it twice. Either he had eaten too much kimchi brain or he did it on purpose! Everyone must check after checking out!","After seeing the pandas, I arrived at the shopping spot and avoided a male cashier. I encountered him twice a year. He scanned more items every time he checked in. If there were 15 items, it would become 17 items when checking out! The second time, this Korean guy scanned an extra 490 million won Fubao. Even though it was so big, he scanned it twice. Either he had eaten too much kimchi brain or he did it on purpose! Everyone must check after checking out!",459,86,높음(4-5),1,2024,9,11,Wednesday,2,2024-09,0,0,"time, big, pandas, fubao",0.20238531354460798,0.15653514318330186,-0.15546835727154254,0.049622202511776015,0.0008876527262253306,0.024026655642241032,-0.11729981033421294,-0.2793474132046144,0.06429723105101555,-0.02979732679059311,0.2818740719143565,0.19306264529742453,-0.2849057400772001,0.06619526533634949,-0.09574044013195104,-0.17340799040578347,-0.2031061585804614,-0.006427078815129551,0.03763841116530244,-0.05454003387021338
5.0,2024-05-30,"I visited this place with my husband. I really liked it! The only thing is that you’ll be standing in line to look at the pandas, but everything else is fine!","I visited this place with my husband. I really liked it! The only thing is that you’ll be standing in line to look at the pandas, but everything else is fine!",158,31,높음(4-5),1,2024,5,30,Thursday,3,2024-05,0,0,"pandas, really, place",0.1660766101608386,-0.053477426086743086,-0.12624541779289516,0.048985416806795794,-0.012227679994022416,-0.020274218431412215,-0.06407446304104102,0.04253117965335169,-0.06668269998177614,0.015306569379207659,0.16028829699510055,0.05119708887654081,0.20682546015753261,-0.008576491512848684,-0.07625083586892803,-0.0041233366237219595,-0.10834690911128513,-0.06669835427460594,0.2693482991614488,-0.19536813600275452
5.0,2024-05-11,I love Everland. Accessible by public transport. It is fun and great place for photo taking. Too bad I missed out the panda. Bought a few items from there as souvenirs.,I love Everland. Accessible by public transport. It is fun and great place for photo taking. Too bad I missed out the panda. Bought a few items from there as souvenirs.,168,31,높음(4-5),1,2024,5,11,Saturday,5,2024-05,0,0,"taking, love, panda, place, great",0.33396358622738814,-0.11204548619769006,-0.2541141772283168,-0.01834725775125575,0.0025567807532724984,0.034308772642176084,0.21022418938061932,0.11311630006994694,-0.10369135405447569,0.20976400814527732,-0.015656463059884326,0.19006837207526445,0.11021834151984404,0.12718239617476765,-0.12546774991578977,0.004727444237445564,-0.09181961183539787,-0.2031629967030598,0.0070328966208951255,-0.05644293885200223
5.0,2024-04-22,Should provide detailed instructions for entry when you have to take the shuttle bus from public transport parking lot to the venue!,Should provide detailed instructions for entry when you have to take the shuttle bus from public transport parking lot to the venue!,132,22,높음(4-5),1,2024,4,22,Monday,0,2024-04,0,0,"lot, bus",0.15785248068910973,0.196249394113526,-0.051963873336181104,-0.09820029058806888,-0.18873977612952697,0.41221098515272986,-0.018092942814284727,-0.15662453448059288,-0.0243066730973465,0.11903282827930055,0.08456691324919131,-0.06638080441918028,0.1632766141363146,-0.1367589633214861,0.0328245121748647,0.022707582584184784,0.030502833179003923,-0.027869581361778736,-0.010465920342834865,0.2603931006228634
5.0,2024-02-18,I took the 8:50 bus from Hongdae Subway Station. The boarding locations for both trips were easy to find and the departures were also on time. It was much more convenient than taking the subway and the shuttle bus. I will choose this again next time I go~,I took the 8:50 bus from Hongdae Subway Station. The boarding locations for both trips were easy to find and the departures were also on time. It was much more convenient than taking the subway and the shuttle bus. I will choose this again next time I go~,255,48,높음(4-5),1,2024,2,18,Sunday,6,2024-02,0,0,"bus, time, taking, easy, convenient",0.2657866364276819,0.43917193923192693,-0.04391438514938797,-0.05526802333117672,-0.2473304281940469,0.5151193843838886,0.08343084500334964,-0.21038679709353592,-0.03158333026307519,-0.022803115583173553,-0.037680210236661654,-0.0801850177436154,-0.051350846748840676,0.08544023693236591,0.06551104703652535,-0.007202517495589007,-0.12329123602841684,-0.04828104353096828,-0.07484789077775535,-0.014537836642903154
5.0,2023-11-08,Brought 2 kids along and we had the time of our lives. Everland is huge and we couldn't finish the whole place after am entire day. Everywhere is picturesque effortlessly. Our favourite area was the safari ride. My kids love all the animals! Oh and the amusement rides! Please just do yourself a favour and head down to everland of you're in Korea!,Brought 2 kids along and we had the time of our lives. Everland is huge and we couldn't finish the whole place after am entire day. Everywhere is picturesque effortlessly. Our favourite area was the safari ride. My kids love all the animals! Oh and the amusement rides! Please just do yourself a favour and head down to everland of you're in Korea!,348,63,높음(4-5),1,2023,11,8,Wednesday,2,2023-11,0,0,"kids, area, everland, safari, love",0.4258580296627746,-0.14344764522095058,-0.030570909938227097,-0.058815414657622925,0.06255851503353226,-0.02689865244744833,0.2193241425053831,-0.04342810874762822,-0.26411389866015184,-0.05989324082834774,0.1732713226868825,-0.1933482784166266,0.024779771579909567,0.10486592437144145,0.019593740014984314,-0.12906600537526738,-0.06990789136335425,-0.1567381618981245,0.07557882091024681,-0.06756584140026974
4.0,2023-07-16,"Easy and convenient platform to buy the tickets. Park was pretty empty due to inclined weather but overall we enjoyed ourselves! Especially the safari tram, highly recommended !","Easy and convenient platform to buy the tickets. Park was pretty empty due to inclined weather but overall we enjoyed ourselves! Especially the safari tram, highly recommended !",177,28,높음(4-5),1,2023,7,16,Sunday,6,2023-07,0,0,"safari, buy, highly, recommended, especially",0.23581647793523586,0.15413761427718145,0.09976281713236394,-0.028330628654496082,-0.12897298308971805,0.023760842978604688,0.0807997307538111,0.1188889363955777,0.029384204233202694,-0.0086844562051935,-0.09081394593021795,0.05652355705576845,0.013474913174952205,0.09673155517006346,0.12985752910492634,0.24468428514771615,-0.21334810173714142,-0.07652474798531332,0.10421409967885047,0.008459607075169188
5.0,2023-07-11,Everland is almost an hour distance away from Seoul by bus so getting into the bus early to get there is important. Tickets can easily book online and the attractions are fun to play with.,Everland is almost an hour distance away from Seoul by bus so getting into the bus early to get there is important. Tickets can easily book online and the attractions are fun to play with.,188,35,높음(4-5),1,2023,7,11,Tuesday,1,2023-07,0,0,"bus, play, attractions, seoul, tickets",0.33541211572286245,0.1127543738411494,-0.07087032930166136,-0.10859018990669177,-0.20941732217239148,0.3043116916390611,0.1570402621378173,-0.12685808578900468,0.12017871278719759,0.06935162113963486,-0.08145275727370004,0.0018385764854884266,-0.014233742291294971,-0.11933366416045138,-0.10979363304616119,0.021563370619311184,0.15671633561586784,-0.13878288608225778,0.14109918691816392,-0.05933264828317102
5.0,2023-03-03,"It's a great place to take the kids! It was a cold winter day, but there were a lot of people! T Express is the best!","It's a great place to take the kids! It was a cold winter day, but there were a lot of people! T Express is the best!",117,26,높음(4-5),1,2023,3,3,Friday,4,2023-03,0,0,"winter, kids, lot, people, place",0.2747722418590483,-0.04696296492358724,-0.14414541013663199,0.01023329906469064,-0.05989525774494915,0.045493594948579366,-0.04244151811090007,0.1952125041471908,-0.3530590589301544,0.19638956809295527,0.20429185667760602,0.028123312703663764,0.2681516601242619,0.050712069473396716,0.1155176529158125,-0.07167763109948525,-0.10634568546755208,0.06528970216067868,0.1747012850720495,0.1647766340768776
5.0,2021-07-24,"This amusement park, which has been in operation for over 50 years, offers a wide variety of rides and attractions, making it suitable for family outings.","This amusement park, which has been in operation for over 50 years, offers a wide variety of rides and attractions, making it suitable for family outings.",154,26,높음(4-5),1,2021,7,24,Saturday,5,2021-07,0,0,"suitable, attractions, amusement park, amusement, family",0.367140873292396,-0.13875534353201333,0.3861688132125323,-0.09865995520365695,0.20750486240966526,0.025247974269693062,-0.19391402851022863,0.01000582299944594,0.04375677661788369,0.15590864534195986,0.05845700211779408,-0.20502571387803717,-0.10460050827735853,0.15326521243173433,-0.003645882031880596,0.010876344237293443,0.03300820983501492,-0.12391440288865682,-0.08334933038260126,-0.10532714096562178
